PartitionKey,RowKey,test_type,test_type@type,protocol,protocol@type,latency_total,latency_total@type,latency_mean,latency_mean@type,latency_max,latency_max@type,latency_min,latency_min@type,throughput,throughput@type,success,success@type,server,server@type
10.2.0.135,01 27 2022 14 00 00,vegeta,String,http,String,157878217.5,Double,13156.51812,Double,30017.58613,Double,53.097505,Double,36.3350433,String,0.800583333,String,10.1.0.8,String
10.2.0.136,01 27 2022 13 50 00,vegeta,String,http,String,3313309.305,Double,276.109108,Double,4492.8998,Double,52.29,Double,49.9251179,String,1,String,10.1.0.123,String
10.2.0.136,01 27 2022 13 55 00,vegeta,String,http,String,240922294,Double,20076.85783,Double,30026.5014,Double,57.620672,Double,30.062233,String,0.658416667,String,10.1.0.123,String
10.2.0.136,01 27 2022 14 00 00,vegeta,String,http,String,155406970.1,Double,12950.58084,Double,30004.9869,Double,53.105943,Double,37.04861297,String,0.81575,String,10.1.0.123,String
10.2.0.14,01 27 2022 13 55 00,vegeta,String,http,String,244273614.4,Double,20356.13454,Double,30028.94761,Double,55.181659,Double,28.91331662,String,0.63725,String,10.1.0.98,String
10.2.0.14,01 27 2022 14 00 00,vegeta,String,http,String,157618289.5,Double,13134.85746,Double,30037.32097,Double,55.98903,Double,36.71079703,String,0.811166667,String,10.1.0.98,String
10.2.0.15,01 27 2022 13 55 00,vegeta,String,http,String,238296892.8,Double,19858.0744,Double,30027.48998,Double,56.448265,Double,30.25863496,String,0.662916667,String,10.1.0.119,String
10.2.0.15,01 27 2022 14 00 00,vegeta,String,http,String,155610318.8,Double,12967.52656,Double,30023.50566,Double,53.437116,Double,36.50600031,String,0.80575,String,10.1.0.119,String
10.2.0.16,01 27 2022 13 55 00,vegeta,String,http,String,237037746.4,Double,19753.14553,Double,30035.21111,Double,62.044005,Double,30.44965673,String,0.671416667,String,10.1.0.88,String
10.2.0.16,01 27 2022 14 00 00,vegeta,String,http,String,155693534.7,Double,12974.46123,Double,30021.08747,Double,52.119042,Double,36.43224495,String,0.804,String,10.1.0.88,String
10.2.0.17,01 27 2022 13 55 00,vegeta,String,http,String,234490135.4,Double,19540.84461,Double,30022.49002,Double,58.477105,Double,30.69465751,String,0.672583333,String,10.1.0.25,String
10.2.0.17,01 27 2022 14 00 00,vegeta,String,http,String,157446630.1,Double,13120.5525,Double,30017.72978,Double,52.286497,Double,35.76868243,String,0.798,String,10.1.0.25,String
10.2.0.18,01 27 2022 13 55 00,vegeta,String,http,String,236661087.4,Double,19721.75728,Double,30010.28723,Double,62.4297,Double,29.51404001,String,0.659,String,10.1.0.40,String
10.2.0.18,01 27 2022 14 00 00,vegeta,String,http,String,153900593.4,Double,12825.04945,Double,30018.20421,Double,50.797111,Double,36.4597326,String,0.812083333,String,10.1.0.40,String
10.2.0.19,01 27 2022 13 55 00,vegeta,String,http,String,235474289.5,Double,19622.85746,Double,30020.76043,Double,58.526304,Double,30.40404858,String,0.672083333,String,10.1.0.77,String
10.2.0.19,01 27 2022 14 00 00,vegeta,String,http,String,158273814.6,Double,13189.48455,Double,30020.48003,Double,52.903388,Double,36.12006004,String,0.798916667,String,10.1.0.77,String
10.2.0.20,01 27 2022 13 55 00,vegeta,String,http,String,239413758.8,Double,19951.14657,Double,30032.50208,Double,57.415505,Double,29.46201616,String,0.6545,String,10.1.0.107,String
10.2.0.20,01 27 2022 14 00 00,vegeta,String,http,String,161138502.6,Double,13428.20855,Double,30017.68871,Double,54.287026,Double,36.08043141,String,0.791666667,String,10.1.0.107,String
10.2.0.21,01 27 2022 13 55 00,vegeta,String,http,String,245357590.6,Double,20446.46589,Double,30030.01978,Double,54.092341,Double,29.7815482,String,0.65375,String,10.1.0.79,String
10.2.0.21,01 27 2022 14 00 00,vegeta,String,http,String,164470933.6,Double,13705.91114,Double,30023.51876,Double,51.738955,Double,36.26081159,String,0.79375,String,10.1.0.79,String
10.2.0.22,01 27 2022 13 55 00,vegeta,String,http,String,243702814.1,Double,20308.56785,Double,30026.53852,Double,52.241878,Double,29.41576584,String,0.652166667,String,10.1.0.94,String
10.2.0.22,01 27 2022 14 00 00,vegeta,String,http,String,160961539.2,Double,13413.4616,Double,30024.61249,Double,51.616495,Double,36.78576033,String,0.8015,String,10.1.0.94,String
10.2.0.24,01 27 2022 13 55 00,vegeta,String,http,String,237156717.3,Double,19763.05977,Double,30022.99946,Double,56.393058,Double,30.01122535,String,0.66575,String,10.1.0.22,String
10.2.0.24,01 27 2022 14 00 00,vegeta,String,http,String,156641262.9,Double,13053.43857,Double,30028.27381,Double,56.183422,Double,36.91589734,String,0.807166667,String,10.1.0.22,String
10.2.0.25,01 27 2022 13 55 00,vegeta,String,http,String,237062493.3,Double,19755.20777,Double,30027.87132,Double,56.214389,Double,30.21431355,String,0.664916667,String,10.1.0.92,String
10.2.0.25,01 27 2022 14 00 00,vegeta,String,http,String,153035016.5,Double,12752.91804,Double,30014.2801,Double,50.518423,Double,36.99646038,String,0.816083333,String,10.1.0.92,String
10.2.0.26,01 27 2022 13 55 00,vegeta,String,http,String,238163005.1,Double,19846.9171,Double,30030.34236,Double,61.271144,Double,29.59142352,String,0.651166667,String,10.1.0.61,String
10.2.0.26,01 27 2022 14 00 00,vegeta,String,http,String,160586094.3,Double,13382.17452,Double,30029.2364,Double,52.73,Double,35.78087962,String,0.792666667,String,10.1.0.61,String
10.2.0.27,01 27 2022 13 55 00,vegeta,String,http,String,236256360.6,Double,19688.03005,Double,30026.48948,Double,60.028701,Double,30.43981759,String,0.671,String,10.1.0.23,String
10.2.0.27,01 27 2022 14 00 00,vegeta,String,http,String,154500363.3,Double,12875.03028,Double,30031.00263,Double,49.727384,Double,37.14409344,String,0.822,String,10.1.0.23,String
10.2.0.28,01 27 2022 13 55 00,vegeta,String,http,String,241807006.6,Double,20150.58388,Double,30031.82064,Double,54.780151,Double,29.65546726,String,0.6585,String,10.1.0.17,String
10.2.0.28,01 27 2022 14 00 00,vegeta,String,http,String,163737131.9,Double,13644.76099,Double,30023.70533,Double,58.764636,Double,35.78751023,String,0.785,String,10.1.0.17,String
10.2.0.29,01 27 2022 13 55 00,vegeta,String,http,String,241797055.8,Double,20149.75465,Double,30029.59131,Double,63.231503,Double,29.00948254,String,0.651166667,String,10.1.0.67,String
10.2.0.29,01 27 2022 14 00 00,vegeta,String,http,String,161880768.4,Double,13490.06404,Double,30036.26868,Double,53.64266,Double,36.10238321,String,0.7895,String,10.1.0.67,String
10.2.0.30,01 27 2022 13 55 00,vegeta,String,http,String,242856653.6,Double,20238.05447,Double,30021.61249,Double,55.719029,Double,29.49371723,String,0.648666667,String,10.1.0.76,String
10.2.0.30,01 27 2022 14 00 00,vegeta,String,http,String,160468577.8,Double,13372.38148,Double,30011.7697,Double,58.216818,Double,35.37399944,String,0.792083333,String,10.1.0.76,String
10.2.0.31,01 27 2022 13 55 00,vegeta,String,http,String,239965116.2,Double,19997.09302,Double,30025.37804,Double,58.812008,Double,30.33674268,String,0.665583333,String,10.1.0.73,String
