PartitionKey,RowKey,test_type,test_type@type,protocol,protocol@type,latency_total,latency_total@type,latency_mean,latency_mean@type,latency_max,latency_max@type,latency_min,latency_min@type,throughput,throughput@type,success,success@type,server,server@type
10.2.0.18,01 27 2022 14 30 00,vegeta,String,https,String,95781793.264428,Double,7981.816105,Double,30068.977942,Double,75.5277,Double,48.1880934993932,String,0.9955833333333334,String,10.1.0.42,String
10.2.0.18,01 27 2022 14 35 00,vegeta,String,https,String,15482350.339611,Double,1290.195861,Double,26364.896775,Double,53.376313,Double,49.491439861386915,String,1,String,10.1.0.42,String
10.2.0.19,01 27 2022 14 30 00,vegeta,String,https,String,100960477.457265,Double,8413.373121,Double,30004.156577,Double,76.0501,Double,48.04819885952147,String,0.9944166666666666,String,10.1.0.41,String
10.2.0.19,01 27 2022 14 35 00,vegeta,String,https,String,19189157.140177,Double,1599.096428,Double,30000.282129,Double,52.396099,Double,49.47062989761214,String,0.9999166666666667,String,10.1.0.41,String
10.2.0.20,01 27 2022 14 30 00,vegeta,String,https,String,14696060.814524,Double,1224.671734,Double,23796.234781,Double,53.35502,Double,48.95812705654791,String,1,String,10.1.0.20,String
10.2.0.20,01 27 2022 14 35 00,vegeta,String,https,String,7116349.524933,Double,593.029127,Double,30000.25163,Double,51.866916,Double,49.55739409714923,String,0.9999166666666667,String,10.1.0.20,String
10.2.0.21,01 27 2022 14 30 00,vegeta,String,https,String,14723111.698027,Double,1226.925974,Double,30000.9858,Double,52.519296,Double,48.950634903155525,String,0.9998333333333334,String,10.1.0.36,String
10.2.0.21,01 27 2022 14 35 00,vegeta,String,https,String,6502004.303311,Double,541.833691,Double,19780.419049,Double,51.501097,Double,49.53803484376827,String,1,String,10.1.0.36,String
10.2.0.22,01 27 2022 14 30 00,vegeta,String,https,String,79161890.565793,Double,6596.824213,Double,30062.634286,Double,57.8973,Double,48.55171423427793,String,0.99775,String,10.1.0.55,String
10.2.0.22,01 27 2022 14 35 00,vegeta,String,https,String,15665634.61289,Double,1305.469551,Double,30000.475943,Double,52.699626,Double,49.4969623581465,String,0.9998333333333334,String,10.1.0.55,String
10.2.0.23,01 27 2022 14 30 00,vegeta,String,https,String,15414539.340712,Double,1284.544945,Double,30000.608495,Double,52.4775,Double,48.93248766823132,String,0.9999166666666667,String,10.1.0.102,String
10.2.0.23,01 27 2022 14 35 00,vegeta,String,https,String,6193334.150689,Double,516.111179,Double,30000.439421,Double,50.301615,Double,49.5651581582742,String,0.9999166666666667,String,10.1.0.102,String
10.2.0.25,01 27 2022 14 30 00,vegeta,String,https,String,12110428.615241,Double,1009.202384,Double,30001.768161,Double,52.945083,Double,48.91205215381497,String,0.9999166666666667,String,10.1.0.56,String
10.2.0.25,01 27 2022 14 35 00,vegeta,String,https,String,7181224.442928,Double,598.43537,Double,18047.005145,Double,50.754207,Double,49.57851942741084,String,1,String,10.1.0.56,String
10.2.0.26,01 27 2022 14 30 00,vegeta,String,https,String,15487995.016894,Double,1290.666251,Double,30000.503038,Double,56.643439,Double,48.96613126362979,String,0.99975,String,10.1.0.17,String
10.2.0.26,01 27 2022 14 35 00,vegeta,String,https,String,7316262.333378,Double,609.688527,Double,30001.858885,Double,50.854244,Double,49.54685721055744,String,0.9999166666666667,String,10.1.0.17,String
10.2.0.28,01 27 2022 14 30 00,vegeta,String,https,String,104636421.886292,Double,8719.701823,Double,30057.240387,Double,100.7051,Double,47.84214067993409,String,0.9938333333333333,String,10.1.0.37,String
10.2.0.28,01 27 2022 14 35 00,vegeta,String,https,String,26416813.546719,Double,2201.401128,Double,30000.357412,Double,60.140369,Double,49.43178842268189,String,0.9999166666666667,String,10.1.0.37,String
10.2.0.30,01 27 2022 14 30 00,vegeta,String,https,String,26279611.719159,Double,2189.967643,Double,30000.4702,Double,60.2264,Double,48.95460949560369,String,0.9998333333333334,String,10.1.0.70,String
10.2.0.30,01 27 2022 14 35 00,vegeta,String,https,String,8597297.706987,Double,716.441475,Double,22223.892809,Double,56.051105,Double,49.51752935050119,String,1,String,10.1.0.70,String
10.2.0.32,01 27 2022 14 30 00,vegeta,String,https,String,13976257.540692,Double,1164.688128,Double,16905.836202,Double,52.653689,Double,49.07046672913011,String,1,String,10.1.0.75,String
10.2.0.32,01 27 2022 14 35 00,vegeta,String,https,String,6138284.118666,Double,511.523676,Double,17152.303971,Double,51.435757,Double,49.48432111156413,String,1,String,10.1.0.75,String
10.2.0.33,01 27 2022 14 30 00,vegeta,String,https,String,34199864.019727,Double,2849.988668,Double,30002.407852,Double,60.7928,Double,48.85416274061642,String,0.9996666666666667,String,10.1.0.22,String
10.2.0.33,01 27 2022 14 35 00,vegeta,String,https,String,9736194.944612,Double,811.349578,Double,11511.603885,Double,58.357339,Double,49.522939389995706,String,1,String,10.1.0.22,String
10.2.0.34,01 27 2022 14 30 00,vegeta,String,https,String,70914270.112286,Double,5909.522509,Double,30002.398165,Double,63.4705,Double,48.758105910281216,String,0.9980833333333333,String,10.1.0.32,String
10.2.0.34,01 27 2022 14 35 00,vegeta,String,https,String,10081454.416809,Double,840.121201,Double,25829.649814,Double,60.807446,Double,49.47230174342058,String,1,String,10.1.0.32,String
10.2.0.36,01 27 2022 14 30 00,vegeta,String,https,String,80304952.736083,Double,6692.079394,Double,30021.815466,Double,62.951,Double,48.29052434646604,String,0.9975,String,10.1.0.39,String
10.2.0.36,01 27 2022 14 35 00,vegeta,String,https,String,14935777.196559,Double,1244.648099,Double,30000.923234,Double,60.004955,Double,49.45420720792017,String,0.9999166666666667,String,10.1.0.39,String
10.2.0.37,01 27 2022 14 30 00,vegeta,String,https,String,14573699.493806,Double,1214.474957,Double,30004.135695,Double,53.439971,Double,49.017580935018415,String,0.9999166666666667,String,10.1.0.29,String
10.2.0.37,01 27 2022 14 35 00,vegeta,String,https,String,6674271.429361,Double,556.189285,Double,23975.92794,Double,51.227263,Double,49.55033298967845,String,1,String,10.1.0.29,String
10.2.0.38,01 27 2022 14 30 00,vegeta,String,https,String,14290527.160657,Double,1190.877263,Double,30000.335697,Double,52.816565,Double,48.85661523195515,String,0.9999166666666667,String,10.1.0.23,String
10.2.0.38,01 27 2022 14 35 00,vegeta,String,https,String,6199477.894646,Double,516.623157,Double,19027.75745,Double,50.657191,Double,49.53488813386958,String,1,String,10.1.0.23,String
10.2.0.39,01 27 2022 14 30 00,vegeta,String,https,String,14947594.388842,Double,1245.632865,Double,30000.36948,Double,53.9146,Double,48.18868750172974,String,0.9999166666666667,String,10.1.0.83,String
10.2.0.39,01 27 2022 14 35 00,vegeta,String,https,String,5852257.503485,Double,487.688125,Double,30000.23581,Double,51.879536,Double,49.50987928379024,String,0.9999166666666667,String,10.1.0.83,String
10.2.0.40,01 27 2022 14 30 00,vegeta,String,https,String,12321881.588691,Double,1026.823465,Double,27014.056201,Double,54.419519,Double,48.89447429249643,String,1,String,10.1.0.35,String
10.2.0.40,01 27 2022 14 35 00,vegeta,String,https,String,8027181.476984,Double,668.931789,Double,14650.703102,Double,50.961769,Double,49.49847168644423,String,1,String,10.1.0.35,String
10.2.0.41,01 27 2022 14 30 00,vegeta,String,https,String,14230801.001558,Double,1185.900083,Double,30000.3351,Double,52.716566,Double,48.922932576281596,String,0.9999166666666667,String,10.1.0.73,String
10.2.0.41,01 27 2022 14 35 00,vegeta,String,https,String,6908655.664504,Double,575.721305,Double,19391.422424,Double,50.912628,Double,49.47274275863079,String,1,String,10.1.0.73,String
10.2.0.42,01 27 2022 14 30 00,vegeta,String,https,String,13787837.083044,Double,1148.986423,Double,28798.709036,Double,53.0949,Double,49.00026958669828,String,1,String,10.1.0.48,String
10.2.0.42,01 27 2022 14 35 00,vegeta,String,https,String,6335238.409855,Double,527.936534,Double,30000.397195,Double,50.861607,Double,49.479463110750046,String,0.9998333333333334,String,10.1.0.48,String
10.2.0.43,01 27 2022 14 30 00,vegeta,String,https,String,14825516.65295,Double,1235.459721,Double,29628.00644,Double,53.517886,Double,48.4986202453477,String,1,String,10.1.0.45,String
10.2.0.43,01 27 2022 14 35 00,vegeta,String,https,String,5325694.583099,Double,443.807881,Double,24756.892909,Double,51.132694,Double,49.52728352346322,String,1,String,10.1.0.45,String
10.2.0.45,01 27 2022 14 30 00,vegeta,String,https,String,57619349.53155,Double,4801.61246,Double,30004.180287,Double,62.1921,Double,48.84032553629156,String,0.99925,String,10.1.0.60,String
10.2.0.45,01 27 2022 14 35 00,vegeta,String,https,String,9704601.607719,Double,808.7168,Double,30000.55768,Double,59.442677,Double,49.45610093050136,String,0.9999166666666667,String,10.1.0.60,String
10.2.0.46,01 27 2022 14 30 00,vegeta,String,https,String,15100351.626971,Double,1258.362635,Double,30001.452513,Double,51.874837,Double,48.97377466126064,String,0.9999166666666667,String,10.1.0.50,String
10.2.0.46,01 27 2022 14 35 00,vegeta,String,https,String,8832692.557912,Double,736.057713,Double,30001.730294,Double,51.626342,Double,49.471294787795664,String,0.9998333333333334,String,10.1.0.50,String
10.2.0.48,01 27 2022 14 30 00,vegeta,String,https,String,14904314.192809,Double,1242.026182,Double,30000.416925,Double,57.512267,Double,48.89200869852451,String,0.9996666666666667,String,10.1.0.30,String
10.2.0.48,01 27 2022 14 35 00,vegeta,String,https,String,6633310.65748,Double,552.775888,Double,19238.502605,Double,51.224229,Double,49.45903096698744,String,1,String,10.1.0.30,String
10.2.0.5,01 27 2022 14 30 00,vegeta,String,https,String,34977589.934003,Double,2914.799161,Double,30000.363352,Double,70.3396,Double,48.947245790013724,String,0.9999166666666667,String,10.1.0.15,String
10.2.0.5,01 27 2022 14 35 00,vegeta,String,https,String,9375664.2737,Double,781.305356,Double,24034.226702,Double,61.812015,Double,49.46279561486201,String,1,String,10.1.0.15,String
10.2.0.50,01 27 2022 14 30 00,vegeta,String,https,String,14836604.781628,Double,1236.383731,Double,30002.370712,Double,52.562308,Double,48.87868963417781,String,0.9999166666666667,String,10.1.0.100,String
10.2.0.50,01 27 2022 14 35 00,vegeta,String,https,String,6535331.569508,Double,544.610964,Double,23180.839642,Double,50.765453,Double,49.49416494857176,String,1,String,10.1.0.100,String
