PartitionKey,RowKey,test_type,test_type@type,protocol,protocol@type,latency_total,latency_total@type,latency_mean,latency_mean@type,latency_max,latency_max@type,latency_min,latency_min@type,throughput,throughput@type,success,success@type,server,server@type,sent_throughput,sent_throughput@type,received_throughput,received_throughput@type,max_rtt,max_rtt@type,min_rtt,min_rtt@type,mean_rtt,mean_rtt@type,duration,duration@type
10.2.0.51,01 28 2022 11 00 00,vegeta,String,http,String,357566254.6,Double,29797.18788,Double,30014.28699,Double,248.669149,Double,0.133382689,String,0.003,String,10.1.0.33,String,,,,,,,,,,,,
10.2.0.52,01 28 2022 10 40 00,vegeta,String,http,String,357340409,Double,29778.36742,Double,30018.76392,Double,244.703928,Double,0.125964166,String,0.002833333,String,10.1.0.68,String,,,,,,,,,,,,
10.2.0.52,01 28 2022 10 45 00,vegeta,String,http,String,357664329.3,Double,29805.36077,Double,30015.33779,Double,182.718016,Double,0.103730777,String,0.002333333,String,10.1.0.68,String,,,,,,,,,,,,
10.2.0.52,01 28 2022 10 50 00,vegeta,String,http,String,357672067.9,Double,29806.00565,Double,30008.17185,Double,158.710634,Double,0.103749612,String,0.002333333,String,10.1.0.68,String,,,,,,,,,,,,
10.2.0.52,01 28 2022 10 55 00,vegeta,String,http,String,357912926,Double,29826.07717,Double,30020.17991,Double,151.202136,Double,0.10002954,String,0.00225,String,10.1.0.68,String,,,,,,,,,,,,
10.2.0.52,01 28 2022 11 00 00,vegeta,String,http,String,357775311.1,Double,29814.60926,Double,30020.33339,Double,255.028804,Double,0.140771826,String,0.003166667,String,10.1.0.68,String,,,,,,,,,,,,
10.2.0.53,01 28 2022 10 40 00,vegeta,String,http,String,357295281.3,Double,29774.60677,Double,30007.34923,Double,241.654174,Double,0.096347023,String,0.002166667,String,10.1.0.32,String,,,,,,,,,,,,
10.2.0.53,01 28 2022 10 45 00,vegeta,String,http,String,357045652.1,Double,29753.80435,Double,30019.92481,Double,249.126774,Double,0.118527222,String,0.002666667,String,10.1.0.32,String,,,,,,,,,,,,
10.2.0.53,01 28 2022 10 50 00,vegeta,String,http,String,357757173.3,Double,29813.09778,Double,30017.91823,Double,254.431811,Double,0.100030552,String,0.00225,String,10.1.0.32,String,,,,,,,,,,,,
10.2.0.53,01 28 2022 10 55 00,vegeta,String,http,String,358378266.4,Double,29864.85554,Double,30019.47339,Double,185.081948,Double,0.122257517,String,0.00275,String,10.1.0.32,String,,,,,,,,,,,,
10.2.0.53,01 28 2022 11 00 00,vegeta,String,http,String,357736342.1,Double,29811.36184,Double,30014.58187,Double,228.350489,Double,0.129639062,String,0.002916667,String,10.1.0.32,String,,,,,,,,,,,,
10.2.0.54,01 28 2022 10 40 00,vegeta,String,http,String,357205677.4,Double,29767.13978,Double,30016.54719,Double,101.93311,Double,0.140782307,String,0.003166667,String,10.1.0.42,String,,,,,,,,,,,,
10.2.0.54,01 28 2022 10 45 00,vegeta,String,http,String,357459688.3,Double,29788.30736,Double,30020.676,Double,244.750271,Double,0.11482328,String,0.002583333,String,10.1.0.42,String,,,,,,,,,,,,
10.2.0.54,01 28 2022 10 50 00,vegeta,String,http,String,356431887.5,Double,29702.65729,Double,30017.06703,Double,126.584933,Double,0.100029566,String,0.00225,String,10.1.0.42,String,,,,,,,,,,,,
10.2.0.54,01 28 2022 10 55 00,vegeta,String,http,String,357037408.3,Double,29753.11736,Double,30019.1353,Double,259.247537,Double,0.100036963,String,0.00225,String,10.1.0.42,String,,,,,,,,,,,,
10.2.0.54,01 28 2022 11 00 00,vegeta,String,http,String,357819856.8,Double,29818.3214,Double,30017.42233,Double,245.626007,Double,0.103719005,String,0.002333333,String,10.1.0.42,String,,,,,,,,,,,,
10.2.0.55,01 28 2022 10 40 00,vegeta,String,http,String,357366479.1,Double,29780.53992,Double,30017.85093,Double,254.335741,Double,0.118562392,String,0.002666667,String,10.1.0.59,String,,,,,,,,,,,,
10.2.0.55,01 28 2022 10 45 00,vegeta,String,http,String,356293925.6,Double,29691.16047,Double,30016.3694,Double,248.686811,Double,0.125944495,String,0.002833333,String,10.1.0.59,String,,,,,,,,,,,,
10.2.0.55,01 28 2022 10 50 00,vegeta,String,http,String,357991252.1,Double,29832.60434,Double,30019.53665,Double,263.234091,Double,0.107431133,String,0.002416667,String,10.1.0.59,String,,,,,,,,,,,,
10.2.0.55,01 28 2022 10 55 00,vegeta,String,http,String,357200063.8,Double,29766.67199,Double,30019.64034,Double,218.809668,Double,0.118553,String,0.002666667,String,10.1.0.59,String,,,,,,,,,,,,
10.2.0.55,01 28 2022 11 00 00,vegeta,String,http,String,357951992.7,Double,29829.33272,Double,30018.59508,Double,239.959967,Double,0.133351536,String,0.003,String,10.1.0.59,String,,,,,,,,,,,,
10.2.0.56,01 28 2022 10 40 00,vegeta,String,http,String,357822016.3,Double,29818.50136,Double,30019.2901,Double,233.467528,Double,0.137108055,String,0.003083333,String,10.1.0.41,String,,,,,,,,,,,,
10.2.0.56,01 28 2022 10 45 00,vegeta,String,http,String,357202634.1,Double,29766.88617,Double,30009.16355,Double,180.473851,Double,0.100023766,String,0.00225,String,10.1.0.41,String,,,,,,,,,,,,
10.2.0.56,01 28 2022 10 50 00,vegeta,String,http,String,357522451.1,Double,29793.53759,Double,30020.81248,Double,167.416204,Double,0.162975636,String,0.003666667,String,10.1.0.41,String,,,,,,,,,,,,
10.2.0.56,01 28 2022 10 55 00,vegeta,String,http,String,357268230.8,Double,29772.35257,Double,30019.25504,Double,252.56897,Double,0.133356863,String,0.003,String,10.1.0.41,String,,,,,,,,,,,,
10.2.0.56,01 28 2022 11 00 00,vegeta,String,http,String,356978027.8,Double,29748.16898,Double,30020.28885,Double,231.374656,Double,0.17780407,String,0.004,String,10.1.0.41,String,,,,,,,,,,,,
10.2.0.57,01 28 2022 10 40 00,vegeta,String,http,String,356529026.4,Double,29710.7522,Double,30016.23168,Double,255.896295,Double,0.107431128,String,0.002416667,String,10.1.0.89,String,,,,,,,,,,,,
10.2.0.57,01 28 2022 10 45 00,vegeta,String,http,String,357730846.1,Double,29810.90384,Double,30012.77014,Double,201.152839,Double,0.118579947,String,0.002666667,String,10.1.0.89,String,,,,,,,,,,,,
10.2.0.57,01 28 2022 10 50 00,vegeta,String,http,String,357888651.5,Double,29824.05429,Double,30019.91237,Double,249.091268,Double,0.096303346,String,0.002166667,String,10.1.0.89,String,,,,,,,,,,,,
10.2.0.57,01 28 2022 10 55 00,vegeta,String,http,String,357192070.2,Double,29766.00585,Double,30017.95792,Double,224.613268,Double,0.088910146,String,0.002,String,10.1.0.89,String,,,,,,,,,,,,
10.2.0.57,01 28 2022 11 00 00,vegeta,String,http,String,357349973.2,Double,29779.16444,Double,30019.75806,Double,243.968128,Double,0.114865767,String,0.002583333,String,10.1.0.89,String,,,,,,,,,,,,
10.2.0.58,01 28 2022 10 40 00,vegeta,String,http,String,357368198.1,Double,29780.68317,Double,30016.71005,Double,232.327276,Double,0.122258363,String,0.00275,String,10.1.0.44,String,,,,,,,,,,,,
10.2.0.58,01 28 2022 10 45 00,vegeta,String,http,String,358183209.6,Double,29848.6008,Double,30018.30604,Double,211.109936,Double,0.100030589,String,0.00225,String,10.1.0.44,String,,,,,,,,,,,,
10.2.0.58,01 28 2022 10 50 00,vegeta,String,http,String,358119169.4,Double,29843.26412,Double,30015.3497,Double,110.727654,Double,0.088908604,String,0.002,String,10.1.0.44,String,,,,,,,,,,,,
10.2.0.58,01 28 2022 10 55 00,vegeta,String,http,String,357436365.3,Double,29786.36377,Double,30017.6459,Double,249.672498,Double,0.092599413,String,0.002083333,String,10.1.0.44,String,,,,,,,,,,,,
10.2.0.58,01 28 2022 11 00 00,vegeta,String,http,String,357871508.6,Double,29822.62572,Double,30010.92279,Double,190.748912,Double,0.163011159,String,0.003666667,String,10.1.0.44,String,,,,,,,,,,,,
10.2.0.59,01 28 2022 10 40 00,vegeta,String,http,String,357869961.8,Double,29822.49682,Double,30019.48321,Double,125.401871,Double,0.096325636,String,0.002166667,String,10.1.0.34,String,,,,,,,,,,,,
10.2.0.59,01 28 2022 10 45 00,vegeta,String,http,String,358516277.4,Double,29876.35645,Double,30018.88323,Double,250.774326,Double,0.10002211,String,0.00225,String,10.1.0.34,String,,,,,,,,,,,,
10.2.0.59,01 28 2022 10 50 00,vegeta,String,http,String,357245467.4,Double,29770.45562,Double,30015.61976,Double,71.827871,Double,0.122265749,String,0.00275,String,10.1.0.34,String,,,,,,,,,,,,
10.2.0.59,01 28 2022 10 55 00,vegeta,String,http,String,357271077.9,Double,29772.58982,Double,30010.68164,Double,250.860543,Double,0.133362815,String,0.003,String,10.1.0.34,String,,,,,,,,,,,,
10.2.0.59,01 28 2022 11 00 00,vegeta,String,http,String,357112298.9,Double,29759.35824,Double,30018.98292,Double,256.385116,Double,0.118527255,String,0.002666667,String,10.1.0.34,String,,,,,,,,,,,,
10.2.0.6,01 28 2022 10 40 00,vegeta,String,http,String,357193190.9,Double,29766.09925,Double,30019.20326,Double,236.111869,Double,0.118533909,String,0.002666667,String,10.1.0.88,String,,,,,,,,,,,,
10.2.0.6,01 28 2022 10 45 00,vegeta,String,http,String,358014642.4,Double,29834.55353,Double,30016.30925,Double,259.325835,Double,0.107439099,String,0.002416667,String,10.1.0.88,String,,,,,,,,,,,,
10.2.0.6,01 28 2022 10 50 00,vegeta,String,http,String,357937739.1,Double,29828.14492,Double,30024.21854,Double,133.522709,Double,0.155636055,String,0.0035,String,10.1.0.88,String,,,,,,,,,,,,
10.2.0.6,01 28 2022 10 55 00,vegeta,String,http,String,357624284.4,Double,29802.0237,Double,30018.92254,Double,208.876166,Double,0.12599114,String,0.002833333,String,10.1.0.88,String,,,,,,,,,,,,
10.2.0.6,01 28 2022 11 00 00,vegeta,String,http,String,358017236.8,Double,29834.76973,Double,30008.97464,Double,254.823444,Double,0.11486119,String,0.002583333,String,10.1.0.88,String,,,,,,,,,,,,
10.2.0.60,01 28 2022 10 40 00,vegeta,String,http,String,357219429.1,Double,29768.28576,Double,30020.88796,Double,244.419666,Double,0.111143992,String,0.0025,String,10.1.0.73,String,,,,,,,,,,,,
10.2.0.60,01 28 2022 10 45 00,vegeta,String,http,String,357973222.9,Double,29831.10191,Double,30018.61464,Double,262.896955,Double,0.118548519,String,0.002666667,String,10.1.0.73,String,,,,,,,,,,,,
10.2.0.60,01 28 2022 10 50 00,vegeta,String,http,String,357708129.8,Double,29809.01081,Double,30019.32122,Double,258.713027,Double,0.111128404,String,0.0025,String,10.1.0.73,String,,,,,,,,,,,,
10.2.0.60,01 28 2022 10 55 00,vegeta,String,http,String,357469247.7,Double,29789.10398,Double,30019.68383,Double,130.488344,Double,0.111137505,String,0.0025,String,10.1.0.73,String,,,,,,,,,,,,
10.2.0.60,01 28 2022 11 00 00,vegeta,String,http,String,357543579.9,Double,29795.29833,Double,30015.26301,Double,249.529149,Double,0.125944496,String,0.002833333,String,10.1.0.73,String,,,,,,,,,,,,
10.2.0.61,01 28 2022 10 40 00,vegeta,String,http,String,356884583.3,Double,29740.38194,Double,30013.61261,Double,230.858732,Double,0.151933477,String,0.003416667,String,10.1.0.45,String,,,,,,,,,,,,
10.2.0.61,01 28 2022 10 45 00,vegeta,String,http,String,358614505.1,Double,29884.54209,Double,30015.84965,Double,265.003047,Double,0.13336292,String,0.003,String,10.1.0.45,String,,,,,,,,,,,,
10.2.0.61,01 28 2022 10 50 00,vegeta,String,http,String,356933472.9,Double,29744.45607,Double,30019.14579,Double,234.40834,Double,0.148190849,String,0.003333333,String,10.1.0.45,String,,,,,,,,,,,,
10.2.0.61,01 28 2022 10 55 00,vegeta,String,http,String,357882052.8,Double,29823.5044,Double,30020.53722,Double,258.72831,Double,0.118560895,String,0.002666667,String,10.1.0.45,String,,,,,,,,,,,,
10.2.0.61,01 28 2022 11 00 00,vegeta,String,http,String,357902575.1,Double,29825.21459,Double,30019.20459,Double,256.735518,Double,0.166703319,String,0.00375,String,10.1.0.45,String,,,,,,,,,,,,
10.2.0.62,01 28 2022 10 40 00,vegeta,String,http,String,357481302.8,Double,29790.10857,Double,30016.94409,Double,247.015384,Double,0.122282618,String,0.00275,String,10.1.0.23,String,,,,,,,,,,,,
10.2.0.62,01 28 2022 10 45 00,vegeta,String,http,String,357931302.3,Double,29827.60853,Double,30017.39858,Double,249.572073,Double,0.088904143,String,0.002,String,10.1.0.23,String,,,,,,,,,,,,
10.2.0.62,01 28 2022 10 50 00,vegeta,String,http,String,358189073,Double,29849.08942,Double,30018.04839,Double,259.666083,Double,0.133392533,String,0.003,String,10.1.0.23,String,,,,,,,,,,,,
10.2.0.62,01 28 2022 10 55 00,vegeta,String,http,String,357735117.2,Double,29811.25976,Double,30009.85418,Double,175.711864,Double,0.096317647,String,0.002166667,String,10.1.0.23,String,,,,,,,,,,,,
10.2.0.62,01 28 2022 11 00 00,vegeta,String,http,String,357761608.4,Double,29813.46736,Double,30017.72041,Double,118.480361,Double,0.133381803,String,0.003,String,10.1.0.23,String,,,,,,,,,,,,
10.2.0.63,01 28 2022 10 40 00,vegeta,String,http,String,356918696.6,Double,29743.22472,Double,30015.73176,Double,236.813056,Double,0.096310509,String,0.002166667,String,10.1.0.24,String,,,,,,,,,,,,
10.2.0.63,01 28 2022 10 45 00,vegeta,String,http,String,357340874.2,Double,29778.40619,Double,30018.09843,Double,170.613749,Double,0.111127475,String,0.0025,String,10.1.0.24,String,,,,,,,,,,,,
10.2.0.63,01 28 2022 10 50 00,vegeta,String,http,String,357495245.8,Double,29791.27048,Double,30016.9524,Double,255.772686,Double,0.129655666,String,0.002916667,String,10.1.0.24,String,,,,,,,,,,,,
10.2.0.63,01 28 2022 10 55 00,vegeta,String,http,String,357739677.7,Double,29811.63981,Double,30013.86454,Double,272.328346,Double,0.085202805,String,0.001916667,String,10.1.0.24,String,,,,,,,,,,,,
10.2.0.63,01 28 2022 11 00 00,vegeta,String,http,String,358073215.9,Double,29839.43466,Double,30011.26423,Double,259.148732,Double,0.100014739,String,0.00225,String,10.1.0.24,String,,,,,,,,,,,,
10.2.0.64,01 28 2022 10 40 00,vegeta,String,http,String,359361337.4,Double,29946.77812,Double,30019.36117,Double,284.502796,Double,0.111135756,String,0.0025,String,10.1.0.49,String,,,,,,,,,,,,
10.2.0.64,01 28 2022 10 45 00,vegeta,String,http,String,359114312.6,Double,29926.19272,Double,30018.24805,Double,247.036289,Double,0.129658379,String,0.002916667,String,10.1.0.49,String,,,,,,,,,,,,
10.2.0.64,01 28 2022 10 50 00,vegeta,String,http,String,358923234.1,Double,29910.2695,Double,30014.76149,Double,265.907705,Double,0.148192026,String,0.003333333,String,10.1.0.49,String,,,,,,,,,,,,
10.2.0.64,01 28 2022 10 55 00,vegeta,String,http,String,359128670.6,Double,29927.38922,Double,30019.37713,Double,267.703333,Double,0.077794202,String,0.00175,String,10.1.0.49,String,,,,,,,,,,,,
10.2.0.64,01 28 2022 11 00 00,vegeta,String,http,String,358551542.6,Double,29879.29522,Double,30016.6982,Double,238.069672,Double,0.177816555,String,0.004,String,10.1.0.49,String,,,,,,,,,,,,
10.2.0.65,01 28 2022 10 40 00,vegeta,String,http,String,358205000.4,Double,29850.4167,Double,30017.23742,Double,206.406752,Double,0.122285578,String,0.00275,String,10.1.0.22,String,,,,,,,,,,,,
10.2.0.65,01 28 2022 10 45 00,vegeta,String,http,String,358374424.7,Double,29864.53539,Double,30016.0099,Double,245.426283,Double,0.111135583,String,0.0025,String,10.1.0.22,String,,,,,,,,,,,,
10.2.0.65,01 28 2022 10 50 00,vegeta,String,http,String,357329219.7,Double,29777.43497,Double,30011.9238,Double,252.184845,Double,0.107430999,String,0.002416667,String,10.1.0.22,String,,,,,,,,,,,,
10.2.0.65,01 28 2022 10 55 00,vegeta,String,http,String,357236716.9,Double,29769.72641,Double,30018.68094,Double,250.65114,Double,0.096331901,String,0.002166667,String,10.1.0.22,String,,,,,,,,,,,,
10.2.0.65,01 28 2022 11 00 00,vegeta,String,http,String,357542572.3,Double,29795.21436,Double,30017.03237,Double,126.143298,Double,0.13709744,String,0.003083333,String,10.1.0.22,String,,,,,,,,,,,,
10.2.0.66,01 28 2022 10 40 00,vegeta,String,http,String,357838941.3,Double,29819.91178,Double,30018.72576,Double,264.089013,Double,0.100037001,String,0.00225,String,10.1.0.54,String,,,,,,,,,,,,
10.2.0.66,01 28 2022 10 45 00,vegeta,String,http,String,357649958.4,Double,29804.1632,Double,30017.10462,Double,231.673368,Double,0.096317038,String,0.002166667,String,10.1.0.54,String,,,,,,,,,,,,
10.2.0.66,01 28 2022 10 50 00,vegeta,String,http,String,357800273.8,Double,29816.68949,Double,30016.62044,Double,252.839264,Double,0.155582351,String,0.0035,String,10.1.0.54,String,,,,,,,,,,,,
10.2.0.66,01 28 2022 10 55 00,vegeta,String,http,String,358027048.1,Double,29835.58734,Double,30016.58865,Double,121.042528,Double,0.100029606,String,0.00225,String,10.1.0.54,String,,,,,,,,,,,,
10.2.0.66,01 28 2022 11 00 00,vegeta,String,http,String,357729310.6,Double,29810.77588,Double,30016.91472,Double,271.858921,Double,0.137087746,String,0.003083333,String,10.1.0.54,String,,,,,,,,,,,,
10.2.0.67,01 28 2022 10 40 00,vegeta,String,http,String,357731931.1,Double,29810.99426,Double,30018.43648,Double,237.451389,Double,0.085206943,String,0.001916667,String,10.1.0.20,String,,,,,,,,,,,,
10.2.0.67,01 28 2022 10 45 00,vegeta,String,http,String,357338703.5,Double,29778.22529,Double,30021.23523,Double,254.851969,Double,0.122277586,String,0.00275,String,10.1.0.20,String,,,,,,,,,,,,
10.2.0.67,01 28 2022 10 50 00,vegeta,String,http,String,357636962.6,Double,29803.08021,Double,30014.69435,Double,121.843888,Double,0.111137678,String,0.0025,String,10.1.0.20,String,,,,,,,,,,,,
10.2.0.67,01 28 2022 10 55 00,vegeta,String,http,String,357617023,Double,29801.41859,Double,30016.26185,Double,249.204661,Double,0.085197774,String,0.001916667,String,10.1.0.20,String,,,,,,,,,,,,
10.2.0.67,01 28 2022 11 00 00,vegeta,String,http,String,357110485.8,Double,29759.20715,Double,30016.69165,Double,144.363438,Double,0.111160446,String,0.0025,String,10.1.0.20,String,,,,,,,,,,,,
10.2.0.68,01 28 2022 10 40 00,vegeta,String,http,String,357950093.3,Double,29829.17445,Double,30016.11136,Double,211.836788,Double,0.111160422,String,0.0025,String,10.1.0.102,String,,,,,,,,,,,,
10.2.0.68,01 28 2022 10 45 00,vegeta,String,http,String,357852443.4,Double,29821.03695,Double,30017.03773,Double,264.234028,Double,0.059263609,String,0.001333333,String,10.1.0.102,String,,,,,,,,,,,,
10.2.0.68,01 28 2022 10 50 00,vegeta,String,http,String,357013662.4,Double,29751.13854,Double,30008.36918,Double,232.811598,Double,0.122267234,String,0.00275,String,10.1.0.102,String,,,,,,,,,,,,
10.2.0.68,01 28 2022 10 55 00,vegeta,String,http,String,358112195.9,Double,29842.68299,Double,30019.18569,Double,251.742889,Double,0.118561321,String,0.002666667,String,10.1.0.102,String,,,,,,,,,,,,
10.2.0.68,01 28 2022 11 00 00,vegeta,String,http,String,356764775.3,Double,29730.39794,Double,30019.14134,Double,155.528851,Double,0.140813599,String,0.003166667,String,10.1.0.102,String,,,,,,,,,,,,
10.2.0.69,01 28 2022 10 40 00,vegeta,String,http,String,358086233,Double,29840.51941,Double,30019.41485,Double,263.632433,Double,0.129677533,String,0.002916667,String,10.1.0.77,String,,,,,,,,,,,,
10.2.0.69,01 28 2022 10 45 00,vegeta,String,http,String,357437559.8,Double,29786.46331,Double,30010.35519,Double,245.938091,Double,0.125981846,String,0.002833333,String,10.1.0.77,String,,,,,,,,,,,,
10.2.0.69,01 28 2022 10 50 00,vegeta,String,http,String,358537631.1,Double,29878.13592,Double,30012.3086,Double,210.234431,Double,0.103719027,String,0.002333333,String,10.1.0.77,String,,,,,,,,,,,,
10.2.0.69,01 28 2022 10 55 00,vegeta,String,http,String,358523704.6,Double,29876.97538,Double,30015.71891,Double,265.822569,Double,0.12965833,String,0.002916667,String,10.1.0.77,String,,,,,,,,,,,,
10.2.0.69,01 28 2022 11 00 00,vegeta,String,http,String,357967902.4,Double,29830.65853,Double,30018.9513,Double,264.98006,Double,0.103711274,String,0.002333333,String,10.1.0.77,String,,,,,,,,,,,,
10.2.0.7,01 28 2022 10 40 00,vegeta,String,http,String,358379078.5,Double,29864.92321,Double,30016.33098,Double,278.444933,Double,0.111161753,String,0.0025,String,10.1.0.70,String,,,,,,,,,,,,
10.2.0.7,01 28 2022 10 45 00,vegeta,String,http,String,358509326.8,Double,29875.77723,Double,30015.42282,Double,239.416799,Double,0.074095967,String,0.001666667,String,10.1.0.70,String,,,,,,,,,,,,
10.2.0.7,01 28 2022 10 50 00,vegeta,String,http,String,358279284.4,Double,29856.60704,Double,30019.17736,Double,244.404113,Double,0.11486692,String,0.002583333,String,10.1.0.70,String,,,,,,,,,,,,
10.2.0.7,01 28 2022 10 55 00,vegeta,String,http,String,358001748.1,Double,29833.47901,Double,30013.8915,Double,246.785255,Double,0.081499536,String,0.001833333,String,10.1.0.70,String,,,,,,,,,,,,
10.2.0.7,01 28 2022 11 00 00,vegeta,String,http,String,358048191,Double,29837.34925,Double,30018.48923,Double,256.67703,Double,0.133402413,String,0.003,String,10.1.0.70,String,,,,,,,,,,,,
10.2.0.70,01 28 2022 10 40 00,vegeta,String,http,String,357063199.6,Double,29755.26664,Double,30014.67755,Double,246.997512,Double,0.140808479,String,0.003166667,String,10.1.0.94,String,,,,,,,,,,,,
10.2.0.70,01 28 2022 10 45 00,vegeta,String,http,String,357781955.5,Double,29815.16296,Double,30016.53494,Double,238.3262,Double,0.125972516,String,0.002833333,String,10.1.0.94,String,,,,,,,,,,,,
10.2.0.70,01 28 2022 10 50 00,vegeta,String,http,String,356761687.7,Double,29730.14064,Double,30019.19137,Double,251.194821,Double,0.129689277,String,0.002916667,String,10.1.0.94,String,,,,,,,,,,,,
10.2.0.70,01 28 2022 10 55 00,vegeta,String,http,String,357067111.4,Double,29755.59261,Double,30019.05668,Double,139.924683,Double,0.107454418,String,0.002416667,String,10.1.0.94,String,,,,,,,,,,,,
10.2.0.70,01 28 2022 11 00 00,vegeta,String,http,String,357955942.6,Double,29829.66188,Double,30014.09217,Double,254.057468,Double,0.144478552,String,0.00325,String,10.1.0.94,String,,,,,,,,,,,,
10.2.0.71,01 28 2022 10 40 00,vegeta,String,http,String,357762117.2,Double,29813.50977,Double,30018.51647,Double,252.791235,Double,0.137078983,String,0.003083333,String,10.1.0.51,String,,,,,,,,,,,,
10.2.0.71,01 28 2022 10 45 00,vegeta,String,http,String,358509749.7,Double,29875.81248,Double,30016.56493,Double,125.292011,Double,0.111160426,String,0.0025,String,10.1.0.51,String,,,,,,,,,,,,
10.2.0.71,01 28 2022 10 50 00,vegeta,String,http,String,358903794.7,Double,29908.64956,Double,30010.27728,Double,273.051271,Double,0.092626846,String,0.002083333,String,10.1.0.51,String,,,,,,,,,,,,
10.2.0.71,01 28 2022 10 55 00,vegeta,String,http,String,357059715.3,Double,29754.97627,Double,30011.29789,Double,233.001334,Double,0.133369308,String,0.003,String,10.1.0.51,String,,,,,,,,,,,,
10.2.0.71,01 28 2022 11 00 00,vegeta,String,http,String,357759544.1,Double,29813.29534,Double,30015.89957,Double,207.149493,Double,0.148203298,String,0.003333333,String,10.1.0.51,String,,,,,,,,,,,,
10.2.0.72,01 28 2022 10 40 00,vegeta,String,http,String,357270269,Double,29772.52242,Double,30015.97627,Double,237.997858,Double,0.174138396,String,0.003916667,String,10.1.0.38,String,,,,,,,,,,,,
10.2.0.72,01 28 2022 10 45 00,vegeta,String,http,String,357181752.5,Double,29765.14604,Double,30012.64021,Double,245.196829,Double,0.103763981,String,0.002333333,String,10.1.0.38,String,,,,,,,,,,,,
10.2.0.72,01 28 2022 10 50 00,vegeta,String,http,String,357760815.5,Double,29813.40129,Double,30019.2848,Double,251.933434,Double,0.092633702,String,0.002083333,String,10.1.0.38,String,,,,,,,,,,,,
10.2.0.72,01 28 2022 10 55 00,vegeta,String,http,String,357179538.9,Double,29764.96157,Double,30018.30186,Double,212.34594,Double,0.085217981,String,0.001916667,String,10.1.0.38,String,,,,,,,,,,,,
10.2.0.72,01 28 2022 11 00 00,vegeta,String,http,String,357149286.1,Double,29762.44051,Double,30015.89587,Double,225.334981,Double,0.159311106,String,0.003583333,String,10.1.0.38,String,,,,,,,,,,,,
10.2.0.73,01 28 2022 10 40 00,vegeta,String,http,String,357341229.9,Double,29778.43582,Double,30018.8678,Double,255.749966,Double,0.074117954,String,0.001666667,String,10.1.0.64,String,,,,,,,,,,,,
10.2.0.73,01 28 2022 10 45 00,vegeta,String,http,String,357286744,Double,29773.89533,Double,30017.88367,Double,252.923949,Double,0.077800652,String,0.00175,String,10.1.0.64,String,,,,,,,,,,,,
10.2.0.73,01 28 2022 10 50 00,vegeta,String,http,String,356950640,Double,29745.88667,Double,30019.59028,Double,212.259675,Double,0.088941543,String,0.002,String,10.1.0.64,String,,,,,,,,,,,,
10.2.0.73,01 28 2022 10 55 00,vegeta,String,http,String,357142268.4,Double,29761.8557,Double,30010.91684,Double,243.250261,Double,0.081507847,String,0.001833333,String,10.1.0.64,String,,,,,,,,,,,,
10.2.0.73,01 28 2022 11 00 00,vegeta,String,http,String,357584136.8,Double,29798.67806,Double,30008.06324,Double,173.40163,Double,0.125944499,String,0.002833333,String,10.1.0.64,String,,,,,,,,,,,,
10.2.0.74,01 28 2022 10 40 00,vegeta,String,http,String,358191867.3,Double,29849.32228,Double,30013.49355,Double,284.94633,Double,0.12966372,String,0.002916667,String,10.1.0.80,String,,,,,,,,,,,,
10.2.0.74,01 28 2022 10 45 00,vegeta,String,http,String,358516666.1,Double,29876.38884,Double,30016.97295,Double,262.911517,Double,0.077810128,String,0.00175,String,10.1.0.80,String,,,,,,,,,,,,
10.2.0.74,01 28 2022 10 50 00,vegeta,String,http,String,358621133.1,Double,29885.09442,Double,30014.3796,Double,231.456712,Double,0.0888954,String,0.002,String,10.1.0.80,String,,,,,,,,,,,,
10.2.0.74,01 28 2022 10 55 00,vegeta,String,http,String,358535310.7,Double,29877.94256,Double,30018.16313,Double,234.349559,Double,0.122258411,String,0.00275,String,10.1.0.80,String,,,,,,,,,,,,
10.2.0.74,01 28 2022 11 00 00,vegeta,String,http,String,357763685.8,Double,29813.64049,Double,30019.57306,Double,241.589378,Double,0.096322333,String,0.002166667,String,10.1.0.80,String,,,,,,,,,,,,
10.2.0.75,01 28 2022 10 40 00,vegeta,String,http,String,357656292.6,Double,29804.69105,Double,30015.35139,Double,251.098997,Double,0.125935207,String,0.002833333,String,10.1.0.90,String,,,,,,,,,,,,
10.2.0.75,01 28 2022 10 45 00,vegeta,String,http,String,358014263.8,Double,29834.52198,Double,30018.02159,Double,102.640239,Double,0.096317631,String,0.002166667,String,10.1.0.90,String,,,,,,,,,,,,
10.2.0.75,01 28 2022 10 50 00,vegeta,String,http,String,357889811.1,Double,29824.15093,Double,30014.33153,Double,137.182428,Double,0.133391261,String,0.003,String,10.1.0.90,String,,,,,,,,,,,,
10.2.0.75,01 28 2022 10 55 00,vegeta,String,http,String,357854585.7,Double,29821.21548,Double,30020.32183,Double,217.675876,Double,0.088928389,String,0.002,String,10.1.0.90,String,,,,,,,,,,,,
10.2.0.75,01 28 2022 11 00 00,vegeta,String,http,String,358048501.2,Double,29837.3751,Double,30009.28793,Double,71.078121,Double,0.118527194,String,0.002666667,String,10.1.0.90,String,,,,,,,,,,,,
10.2.0.76,01 28 2022 10 40 00,vegeta,String,http,String,357632312.3,Double,29802.69269,Double,30021.83239,Double,250.003343,Double,0.107451357,String,0.002416667,String,10.1.0.28,String,,,,,,,,,,,,
